Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
1.0;28;4;24;13;1;200;1;1;22;0;76;5;88;91;none;none;none;none;none;none
0.0;0;1;0;0;1;86;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;8;10;2;0;0;151;0;2;4;0;23;5;200;41;none;none;none;none;none;none
0.0;0;1;0;0;1;14;0;1;2;0;14;0;2;33;none;none;none;none;none;none
0.0;29;4;4;0;2;138;0;1;9;0;68;14;225;90;none;none;none;none;Data Class;none
1.0;11;4;4;1;3;161;2;2;11;0;91;5;225;_;none;none;none;none;none;none
0.0;0;1;6;1;2;24;0;1;1;0;19;1;17;_;none;none;none;none;none;none
0.0;5;1;4;1;0;7;0;1;4;0;4;0;100;0;none;none;none;none;none;none
0.0;5;2;2;5;2;17;0;1;2;0;23;3;100;66;none;none;none;none;none;none
0.0;4;3;2;0;1;30;0;1;2;0;19;0;100;0;none;none;none;none;none;none
0.0;12;4;12;3;2;150;0;1;16;0;104;6;133;84;none;none;none;none;none;none
0.0;0;1;0;0;4;11;0;1;0;0;24;0;0;0;none;Feature Envy;none;none;none;none
2.0;3;2;4;0;1;39;0;1;4;0;21;1;100;0;none;none;none;none;Data Class;none
0.0;18;2;4;0;2;59;0;1;4;0;36;2;100;87;none;none;none;none;none;none
2.0;12;11;5;2;3;235;0;1;18;0;104;4;360;84;none;none;none;none;Data Class;none
0.0;0;1;15;2;2;44;0;1;1;0;19;1;7;57;none;none;none;none;none;none
0.0;43;6;7;2;3;467;0;2;15;0;167;19;214;84;none;none;none;none;none;none
2.0;10;4;6;1;3;99;0;1;8;0;58;5;133;78;none;none;none;none;none;none
0.0;0;1;0;0;6;5;0;1;0;0;27;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;5;5;0;1;0;0;27;0;0;0;none;none;none;none;none;none
0.0;2;1;13;4;1;32;1;1;13;0;36;0;92;64;none;none;none;none;none;none
0.0;1;4;4;3;1;44;1;1;6;0;24;1;125;66;none;none;none;none;none;none
0.0;0;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;31;5;7;2;3;181;0;1;9;0;106;11;129;75;none;none;none;none;none;none
0.0;0;1;0;0;5;8;0;1;0;0;27;0;0;0;none;none;none;none;none;none
0.0;5;13;4;0;4;127;0;1;6;0;60;1;150;76;Refused Bequest;none;none;none;none;none
0.0;0;1;2;0;4;10;0;1;2;0;46;0;100;0;Refused Bequest;none;none;none;none;none
0.0;6;19;6;1;4;216;0;1;11;0;72;4;183;72;Refused Bequest;none;none;none;none;none
2.0;41;11;4;0;4;366;0;2;20;0;148;17;500;71;Refused Bequest;none;none;none;none;none
0.0;3;1;2;1;3;14;0;1;2;0;35;0;100;0;none;none;none;none;none;none
0.0;25;7;5;0;4;124;0;1;7;0;104;12;140;75;none;none;none;none;none;none
0.0;1;1;0;0;2;14;0;1;0;0;13;0;0;0;none;none;none;none;none;none
0.0;0;1;3;1;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;1;1;1;3;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;7;1;1;1;2;14;0;1;1;0;21;1;100;0;none;none;none;none;none;none
0.0;1;1;2;1;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;11;4;10;11;1;56;2;1;13;0;31;2;110;79;none;Feature Envy;none;none;none;none
0.0;0;1;0;0;3;11;0;1;0;0;24;0;0;0;none;none;none;none;none;none
0.0;3;2;6;11;1;31;0;1;8;0;23;0;133;50;none;Feature Envy;none;none;none;none
0.0;3;1;14;10;0;16;0;1;14;0;14;0;100;0;none;Feature Envy;none;none;none;none
0.0;3;1;1;3;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;2;5;1;18;2;1;2;0;13;0;0;33;none;none;none;none;none;none
0.0;6;2;1;0;1;26;0;1;1;0;21;1;100;25;none;none;none;none;none;none
0.0;3;1;1;0;2;17;0;1;1;0;18;0;100;33;none;none;none;none;none;none
0.0;5;2;1;1;1;19;0;1;1;0;18;0;100;0;none;none;none;none;none;none
0.0;9;4;2;3;1;39;0;1;3;0;31;2;150;0;none;none;none;none;none;none
4.0;31;17;6;4;2;373;3;3;15;0;81;7;200;78;none;none;none;none;Data Class;none
0.0;1;1;1;0;1;9;0;1;1;0;12;0;100;25;none;none;none;none;none;none
1.0;4;1;2;1;1;9;0;1;2;0;17;0;100;0;none;none;none;none;none;none
1.0;10;8;2;2;1;59;0;1;3;0;34;4;150;0;none;none;none;none;none;none
0.0;3;1;0;0;2;11;0;1;0;0;16;0;0;50;none;none;none;none;none;none
0.0;11;4;1;0;2;44;0;1;2;0;33;4;200;50;none;none;none;none;none;none
0.0;7;1;1;1;1;9;0;1;1;0;18;2;100;0;none;none;none;none;none;none
0.0;24;5;1;1;1;111;0;2;5;0;54;10;500;66;none;none;none;none;none;none
0.0;1;1;1;0;1;7;0;1;1;0;18;1;100;0;none;none;none;none;none;none
0.0;1;6;2;0;1;138;0;1;10;0;32;3;500;0;none;none;none;none;none;none
0.0;1;4;1;2;1;21;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;12;2;3;0;2;52;1;1;3;0;40;5;67;75;none;none;none;none;none;none
0.0;23;8;16;0;1;284;1;1;19;0;96;12;113;82;none;none;none;none;none;none
1.0;14;2;2;0;2;77;1;1;3;0;37;3;100;62;none;none;none;none;none;none
1.0;50;2;4;0;2;160;2;1;5;0;76;4;75;76;none;none;none;none;none;none
0.0;3;3;3;1;1;26;0;1;3;0;18;0;100;0;none;none;none;none;none;none
0.0;2;1;1;1;0;25;1;1;1;0;2;0;0;25;none;none;none;none;none;none
0.0;2;1;1;1;0;11;1;1;1;0;2;0;0;0;none;none;none;none;none;none
0.0;0;1;1;1;0;21;1;1;1;0;1;0;0;60;none;none;none;none;none;none
3.0;9;10;3;1;4;67;2;1;3;0;119;0;33;50;Refused Bequest;none;none;none;none;none
2.0;0;2;2;1;1;30;0;1;2;0;20;1;100;50;none;none;none;none;none;none
0.0;8;4;3;1;0;563;1;1;10;0;20;2;300;73;none;none;none;none;none;none
0.0;2;1;1;1;0;34;1;1;1;0;2;0;0;33;none;none;none;none;none;none
0.0;0;1;0;0;3;5;0;1;0;0;24;0;0;0;none;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;2;2;0;5;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;3;1;1;1;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;8;1;4;1;1;37;0;1;4;0;25;1;100;30;none;none;none;none;none;none
0.0;0;1;1;2;0;3;0;1;1;0;23;0;100;0;none;none;none;none;none;none
0.0;9;73;2;0;1;327;0;1;4;0;47;5;200;0;none;none;none;none;none;Shotgun Surgery
0.0;4;4;17;1;1;93;0;1;17;0;65;1;100;31;none;none;none;none;none;none
0.0;8;173;2;0;1;575;0;1;3;0;25;2;150;66;none;none;none;none;none;Shotgun Surgery
0.0;2;13;2;0;1;56;0;1;2;0;25;1;100;100;none;none;none;none;none;none
0.0;0;3;2;0;1;18;0;1;2;0;15;0;100;0;none;none;none;none;none;none
0.0;0;1;1;1;1;9;1;1;1;0;12;0;0;0;none;none;none;none;none;none
0.0;4;3;0;0;2;25;0;1;2;0;21;0;2;100;none;none;none;none;none;none
0.0;2;2;1;0;1;9;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;8;3;1;0;7;71;0;1;2;0;525;4;200;33;none;none;none;none;none;none
2.0;9;10;1;1;5;44;0;1;2;0;82;5;200;_;none;none;none;none;none;none
3.0;13;6;3;1;4;81;0;1;4;0;465;6;133;73;Refused Bequest;none;none;none;none;none
1.0;7;10;6;1;6;102;0;1;12;0;565;2;200;86;none;none;none;none;Data Class;none
1.0;0;1;3;1;1;17;0;1;3;0;21;1;100;0;none;none;none;none;none;none
0.0;1;1;3;0;5;9;0;1;3;0;457;0;100;19;Refused Bequest;none;none;none;none;none
1.0;4;1;3;0;1;17;0;1;3;0;21;0;100;0;none;none;none;none;none;none
0.0;0;1;2;2;2;16;2;1;2;0;15;0;0;55;Refused Bequest;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;8;4;0;10;0;1;8;0;9;0;100;0;none;none;none;none;none;none
2.0;24;2;2;0;1;236;0;1;6;0;48;11;300;86;Refused Bequest;none;none;none;none;none
0.0;0;1;0;0;6;16;0;1;0;0;459;0;0;0;none;none;none;none;none;none
0.0;2;1;1;0;1;17;0;1;1;0;5;1;100;0;none;none;none;none;none;none
0.0;5;1;1;0;2;38;0;1;1;0;34;4;100;12;Refused Bequest;none;none;none;none;none
2.0;11;4;1;0;2;39;0;1;1;0;54;6;100;100;Refused Bequest;none;none;none;none;none
2.0;14;10;1;0;2;59;0;1;1;0;58;8;100;100;Refused Bequest;none;none;none;none;none
1.0;5;2;1;0;2;15;0;1;1;0;33;2;100;50;Refused Bequest;none;none;none;none;none
0.0;5;1;1;0;2;13;0;1;1;0;33;3;100;100;Refused Bequest;none;none;none;none;none
0.0;6;2;1;1;2;14;0;1;1;0;32;2;100;75;Refused Bequest;none;none;none;none;none
0.0;5;1;1;0;2;13;0;1;1;0;33;3;100;100;Refused Bequest;none;none;none;none;none
1.0;25;4;3;1;6;199;3;1;10;0;495;6;233;85;Refused Bequest;none;none;none;none;none
2.0;6;2;3;3;7;46;0;1;3;0;643;2;100;100;none;Feature Envy;none;none;none;none
1.0;8;1;7;0;6;45;0;1;8;0;481;4;114;0;none;none;none;none;none;none
0.0;18;6;5;1;1;161;0;2;7;0;59;8;140;90;Refused Bequest;none;none;none;none;none
1.0;10;4;3;1;2;36;2;1;3;0;44;7;33;50;none;none;none;none;none;none
1.0;0;4;7;0;2;58;0;1;7;0;44;0;100;71;Refused Bequest;none;none;none;none;none
0.0;6;4;1;0;1;17;0;1;1;0;18;2;100;0;none;none;none;none;none;none
0.0;1;1;2;2;0;5;0;1;2;0;5;0;100;0;none;none;none;none;none;none
1.0;3;1;1;1;0;18;0;1;2;0;5;2;200;100;none;Feature Envy;none;none;none;none
1.0;20;19;21;2;5;324;1;1;31;0;539;7;143;87;Refused Bequest;none;none;none;none;Shotgun Surgery
1.0;21;17;6;2;5;228;0;1;13;0;631;15;217;80;Refused Bequest;none;none;none;none;Shotgun Surgery
3.0;28;2;2;1;6;102;0;1;5;0;494;8;250;86;Refused Bequest;none;none;none;none;none
3.0;41;7;8;2;1;380;0;1;17;0;107;16;213;86;none;none;none;none;none;none
0.0;1;1;1;0;1;14;1;1;2;0;14;1;100;_;none;none;none;none;none;none
0.0;11;1;5;4;1;31;0;1;5;0;26;1;100;72;none;none;none;none;none;none
2.0;13;2;1;0;1;28;0;1;2;0;20;6;200;33;none;none;none;none;none;none
1.0;8;1;2;0;4;60;0;1;3;0;468;4;150;70;Refused Bequest;none;none;none;none;none
4.0;18;3;1;0;6;58;0;1;1;0;482;4;100;50;Refused Bequest;none;none;none;none;none
0.0;2;1;2;0;1;12;0;1;2;0;17;0;100;0;none;none;none;none;none;none
2.0;0;1;7;0;2;34;6;1;13;0;76;0;100;91;Refused Bequest;none;none;none;none;none
1.0;3;1;7;0;2;34;6;1;13;0;76;0;100;91;none;none;none;none;none;none
1.0;3;1;7;0;2;34;6;1;13;0;76;0;100;91;none;none;none;none;none;none
0.0;8;1;3;0;2;32;0;1;3;0;37;5;100;41;none;none;none;none;none;none
2.0;17;4;17;16;1;226;0;1;20;0;54;9;118;88;none;none;none;none;none;none
2.0;18;5;16;0;5;148;0;1;19;0;515;6;119;84;Refused Bequest;none;none;none;none;none
0.0;5;3;1;0;1;40;0;1;4;0;29;4;400;_;none;none;none;none;none;none
1.0;21;2;1;0;5;38;0;1;1;0;475;6;100;100;Refused Bequest;none;none;none;none;none
0.0;4;2;7;7;1;43;2;1;8;0;24;1;86;69;none;none;none;none;none;none
0.0;0;2;5;1;2;38;0;1;5;0;25;1;100;_;none;none;none;none;none;none
0.0;9;3;9;0;1;76;0;1;9;0;51;8;100;19;none;none;none;none;none;none
1.0;20;13;9;6;1;134;1;1;11;0;56;13;111;85;none;none;none;none;none;none
13.0;79;10;38;17;6;1057;7;3;56;0;665;39;129;95;none;none;none;none;none;Shotgun Surgery
1.0;9;7;1;0;1;39;0;1;2;0;27;8;200;50;none;none;none;none;none;none
0.0;2;1;1;0;2;7;0;1;1;0;33;1;100;0;none;none;none;none;none;none
2.0;20;4;10;2;1;134;0;1;15;0;55;11;150;85;Refused Bequest;none;none;none;none;none
5.0;38;16;7;0;5;292;0;1;12;0;540;16;171;80;none;none;none;Large Class;none;Shotgun Surgery
5.0;17;1;6;0;5;92;0;1;6;0;493;5;100;53;Refused Bequest;none;none;none;none;none
0.0;7;2;3;0;2;30;0;1;3;0;37;5;100;41;none;none;none;none;none;none
2.0;17;3;9;0;1;94;0;1;13;0;46;9;144;87;Refused Bequest;none;none;none;none;none
3.0;18;2;6;0;5;101;0;1;7;0;502;8;117;73;Refused Bequest;none;none;none;none;none
3.0;17;3;6;0;5;115;0;1;6;0;493;8;100;69;Refused Bequest;none;none;none;none;none
2.0;8;1;6;0;5;51;0;1;7;0;477;3;117;100;Refused Bequest;none;none;none;none;none
3.0;10;1;6;0;5;58;0;1;6;0;475;3;100;67;Refused Bequest;none;none;none;none;none
7.0;40;16;7;0;5;322;0;1;11;0;541;13;157;80;none;none;none;Large Class;none;Shotgun Surgery
5.0;17;1;6;0;5;72;0;1;6;0;482;4;100;71;Refused Bequest;none;none;none;none;none
0.0;4;8;0;0;5;86;0;3;0;0;535;1;0;100;Refused Bequest;none;none;none;none;none
0.0;0;1;2;1;1;14;0;1;2;0;125;0;100;100;none;none;none;none;none;none
1.0;6;8;1;0;4;55;0;1;2;0;458;1;200;66;none;none;none;none;none;none
3.0;8;2;1;2;5;23;1;1;1;0;460;4;0;0;Refused Bequest;none;none;none;none;none
5.0;14;2;5;4;5;51;2;1;5;0;444;4;60;57;Refused Bequest;none;none;none;none;none
4.0;9;2;5;7;5;53;0;1;5;0;473;0;100;50;Refused Bequest;none;none;none;none;none
0.0;10;5;14;4;6;73;0;1;15;0;491;3;107;92;none;none;none;none;none;none
4.0;21;11;9;3;7;347;0;1;24;0;560;9;267;89;none;none;none;none;Data Class;Shotgun Surgery
1.0;12;3;5;5;8;67;0;1;5;0;537;4;100;58;none;none;none;none;none;none
0.0;6;3;2;0;8;33;0;1;3;0;530;3;150;37;none;none;none;none;none;none
2.0;7;9;2;0;8;200;0;1;8;0;544;1;400;79;none;none;none;none;Data Class;none
1.0;11;3;7;3;1;130;0;3;13;0;47;5;186;84;none;none;none;none;none;none
0.0;0;1;0;0;1;12;0;1;2;0;13;0;2;0;none;none;none;none;none;none
1.0;5;2;1;0;1;9;0;1;1;0;17;4;100;0;none;none;none;none;none;none
0.0;15;1;1;1;1;89;0;2;4;0;29;7;400;70;none;none;none;none;none;none
0.0;2;1;1;0;1;4;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;7;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;7;0;0;0;none;none;none;none;none;none
4.0;27;6;18;2;6;205;0;1;20;0;536;11;111;89;none;none;none;none;none;none
0.0;0;1;4;3;0;6;0;1;4;0;7;0;100;0;none;none;none;none;none;none
4.0;15;4;12;1;6;122;1;1;18;0;505;3;142;87;none;none;none;none;none;none
0.0;0;1;1;1;0;3;0;1;1;0;4;0;100;0;none;none;none;none;none;none
0.0;4;2;4;2;1;23;0;1;3;0;20;0;75;58;none;none;none;none;none;none
0.0;1;3;7;2;3;53;1;1;7;0;42;0;86;81;none;none;none;none;none;none
0.0;4;4;3;0;2;102;0;1;8;0;36;1;267;33;none;none;none;none;none;none
1.0;5;1;1;11;2;15;0;1;1;0;33;3;100;0;none;Feature Envy;none;none;none;none
5.0;29;4;2;1;0;173;0;3;5;0;56;12;250;71;Refused Bequest;none;none;none;none;none
0.0;2;3;3;0;3;24;0;1;3;0;31;1;100;0;none;none;none;none;none;none
0.0;3;2;4;0;2;17;0;1;4;0;35;0;100;0;none;none;none;none;none;none
0.0;7;1;1;1;2;13;0;1;1;0;33;3;100;100;Refused Bequest;none;none;none;none;none
3.0;14;7;2;0;2;87;0;1;5;0;53;8;250;75;Refused Bequest;none;none;none;none;none
0.0;1;1;0;0;0;8;0;1;0;0;1;1;0;0;none;none;none;none;none;none
4.0;12;7;1;0;2;75;0;1;4;0;45;6;400;66;Refused Bequest;none;none;none;none;none
0.0;5;1;2;2;2;15;0;1;2;0;36;4;100;100;none;none;none;none;none;none
1.0;6;1;1;0;0;13;0;1;1;0;4;3;100;50;none;none;none;none;none;none
1.0;8;2;2;0;0;22;0;1;2;0;10;4;100;0;none;none;none;none;none;none
0.0;6;1;1;0;2;11;0;1;1;0;33;3;100;100;Refused Bequest;none;none;none;none;none
1.0;10;3;1;0;2;29;0;1;1;0;46;8;100;100;Refused Bequest;none;none;none;none;none
1.0;15;3;5;1;0;45;1;1;5;0;41;8;80;75;none;none;none;none;none;none
0.0;5;1;1;0;2;9;0;1;1;0;33;3;100;0;Refused Bequest;none;none;none;none;none
1.0;5;1;1;0;2;11;0;1;1;0;33;3;100;0;Refused Bequest;none;none;none;none;none
0.0;1;1;0;0;0;8;0;1;0;0;1;1;0;0;none;none;none;none;none;none
0.0;1;1;0;0;0;8;0;1;0;0;1;1;0;0;none;none;none;none;none;none
0.0;16;1;1;0;2;29;0;1;2;0;51;9;200;83;Refused Bequest;none;none;none;none;none
2.0;9;2;1;0;2;21;0;1;1;0;34;4;100;0;Refused Bequest;none;none;none;none;none
0.0;2;1;6;2;1;34;4;1;6;0;17;0;33;68;none;none;none;none;none;none
0.0;2;7;3;0;0;46;0;1;3;0;5;1;100;0;none;none;none;none;none;none
4.0;77;5;17;1;5;659;4;1;39;0;631;18;206;95;none;none;none;none;none;none
0.0;8;1;4;0;1;18;0;1;4;0;25;4;100;0;none;none;none;none;none;none
1.0;2;2;1;0;6;13;0;1;1;0;496;1;100;_;none;none;none;none;none;none
1.0;10;6;1;1;1;80;0;1;2;0;33;6;200;33;none;none;none;none;none;none
1.0;5;1;2;0;2;15;0;1;2;0;35;3;100;100;none;none;none;none;none;none
1.0;5;1;2;0;2;15;0;1;2;0;35;3;100;100;none;none;none;none;none;none
0.0;1;2;3;3;1;18;0;1;3;0;15;1;100;62;none;none;none;none;none;none
6.0;34;6;10;0;5;333;0;2;15;0;536;12;150;81;none;none;none;Large Class;none;none
0.0;3;6;7;0;2;63;0;1;7;0;50;3;100;0;none;none;none;none;none;none
0.0;1;1;1;1;2;11;1;1;1;0;14;0;0;50;Refused Bequest;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
3.0;11;4;1;1;6;78;0;1;2;0;574;5;200;66;Refused Bequest;none;none;none;none;none
6.0;23;7;71;3;1;391;0;1;11;0;118;23;15;98;none;none;none;none;Data Class;none
1.0;2;3;1;0;0;21;0;1;1;0;1;0;100;0;none;none;none;none;none;none
2.0;17;5;1;0;2;77;0;1;3;0;59;7;300;70;Refused Bequest;none;none;none;none;none
1.0;11;5;1;0;2;27;0;1;1;0;38;5;100;50;Refused Bequest;none;none;none;none;none
1.0;5;1;1;0;2;14;0;1;1;0;32;2;100;100;Refused Bequest;none;none;none;none;none
8.0;44;24;8;0;7;506;0;3;9;0;697;14;113;86;none;none;none;Large Class;none;Shotgun Surgery
6.0;36;24;7;1;1;304;0;1;7;0;85;18;100;77;none;none;none;none;none;none
0.0;2;1;1;0;1;6;0;1;1;0;14;0;100;0;none;none;none;none;none;none
3.0;13;9;6;5;1;106;0;2;6;0;35;7;100;70;none;none;none;none;none;none
0.0;2;1;2;0;1;8;0;1;2;0;16;1;100;0;none;none;none;none;none;none
0.0;5;1;6;3;1;32;2;1;7;0;24;1;83;43;none;none;none;none;none;none
0.0;42;23;0;0;5;508;0;6;6;0;578;12;6;89;Refused Bequest;none;none;none;none;Shotgun Surgery
0.0;6;3;2;0;0;38;0;1;2;0;7;2;100;0;none;none;none;none;none;none
0.0;3;2;1;0;2;36;0;1;1;0;32;1;100;0;none;none;none;none;none;none
0.0;3;2;1;0;2;36;0;1;1;0;32;1;100;0;none;none;none;none;none;none
0.0;0;1;1;0;7;9;0;1;1;0;634;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;6;13;0;1;1;0;581;0;100;0;none;none;none;none;none;none
0.0;24;14;1;1;6;287;0;6;6;0;656;10;600;90;none;none;none;none;none;Shotgun Surgery
0.0;14;4;4;1;2;55;0;1;5;0;51;9;125;66;none;none;none;none;none;none
0.0;5;7;3;0;1;54;0;1;4;0;32;4;133;0;none;none;none;none;none;none
0.0;4;1;2;0;1;7;0;1;2;0;19;3;100;0;none;none;none;none;none;none
0.0;10;14;1;0;1;75;0;1;1;0;34;6;100;0;none;none;none;none;none;none
0.0;7;2;2;0;1;12;0;1;2;0;23;6;100;0;none;none;none;none;none;none
1.0;29;10;8;2;2;360;0;2;19;0;143;14;238;88;Refused Bequest;none;none;none;none;none
1.0;9;4;3;2;1;43;0;1;3;0;26;6;100;44;none;none;none;none;none;none
2.0;10;4;5;1;2;62;0;1;7;0;98;5;140;77;none;none;none;none;none;none
1.0;4;6;2;0;1;47;0;1;4;0;39;3;200;60;none;none;none;none;none;none
0.0;1;1;2;0;5;14;0;1;2;0;531;1;100;0;Refused Bequest;none;none;none;none;none
7.0;54;6;0;0;1;549;0;15;12;0;122;14;12;76;none;none;none;none;none;none
0.0;6;2;1;0;1;14;0;1;1;0;19;5;100;0;none;none;none;none;none;none
0.0;4;2;1;0;1;10;0;1;1;0;16;2;100;0;none;none;none;none;none;none
0.0;4;2;1;0;1;13;0;1;1;0;19;2;100;0;none;none;none;none;none;none
0.0;4;2;1;0;1;13;0;1;1;0;18;2;100;0;none;none;none;none;none;none
0.0;7;1;1;0;1;15;0;1;1;0;23;6;100;0;none;none;none;none;none;none
0.0;5;2;1;0;1;11;0;1;1;0;19;2;100;0;none;none;none;none;none;none
0.0;10;4;1;0;1;29;0;1;1;0;27;8;100;0;none;none;none;none;none;none
0.0;5;3;1;0;1;13;0;1;1;0;19;4;100;0;none;none;none;none;none;none
0.0;6;2;3;0;1;20;0;1;4;0;24;5;133;0;none;none;none;none;none;none
0.0;7;2;1;0;1;12;0;1;1;0;20;6;100;0;none;none;none;none;none;none
0.0;6;3;1;0;1;13;0;1;1;0;19;4;100;0;none;none;none;none;none;none
0.0;5;4;1;0;2;15;0;1;1;0;34;4;100;0;none;none;none;none;none;none
0.0;4;4;1;0;1;13;0;1;1;0;17;3;100;0;none;none;none;none;none;none
0.0;5;4;1;0;1;16;0;1;1;0;17;3;100;0;none;none;none;none;none;none
1.0;89;6;17;3;1;363;1;1;17;0;250;6;94;82;none;none;none;none;none;none
0.0;0;1;2;1;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;0;1;4;1;0;6;0;1;4;0;4;0;100;0;none;none;none;none;none;none
0.0;2;11;2;0;2;44;0;1;2;0;39;4;100;0;none;none;none;none;none;none
0.0;0;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;3;1;1;7;0;1;3;0;17;0;100;0;none;none;none;none;none;none
0.0;0;1;3;1;1;15;1;1;3;0;15;0;67;50;none;none;none;none;none;none
0.0;0;1;3;1;1;15;1;1;3;0;15;0;67;50;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;9;4;3;0;2;25;0;1;3;0;28;6;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;8;10;3;0;2;51;0;1;3;0;29;5;100;0;none;none;none;none;none;none
1.0;13;8;3;0;2;89;0;1;6;0;37;3;200;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;10;4;3;0;2;25;0;1;3;0;28;6;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;11;6;3;0;2;31;0;1;3;0;28;6;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;6;3;3;0;2;20;0;1;3;0;25;3;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;8;6;3;0;1;42;0;1;3;0;26;4;100;0;none;none;none;none;none;none
1.0;4;2;3;0;2;14;0;1;3;0;21;1;100;0;none;none;none;none;none;none
1.0;4;2;3;0;2;14;0;1;3;0;21;1;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;7;3;3;0;2;29;0;1;3;0;26;3;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;20;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;7;3;3;0;2;24;0;1;3;0;25;3;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;8;4;3;0;2;25;0;1;3;0;27;5;100;0;none;none;none;none;none;none
0.0;6;5;3;0;2;34;0;1;3;0;28;4;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;24;2;100;0;none;none;none;none;none;none
1.0;6;4;3;0;2;30;0;1;3;0;25;3;100;0;none;none;none;none;none;none
1.0;7;4;3;0;2;28;0;1;3;0;26;4;100;0;none;none;none;none;none;none
1.0;10;4;3;0;2;39;0;1;4;0;30;6;133;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;4;2;3;0;2;17;0;1;3;0;21;1;100;0;none;none;none;none;none;none
1.0;8;4;3;0;2;30;0;1;3;0;27;4;100;0;none;none;none;none;none;none
1.0;9;5;3;0;2;26;0;1;3;0;27;5;100;0;none;none;none;none;none;none
1.0;7;8;3;0;2;42;0;1;3;0;28;4;100;0;none;none;none;none;none;none
1.0;4;2;3;0;2;14;0;1;3;0;21;1;100;0;none;none;none;none;none;none
1.0;5;3;3;0;2;22;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;10;4;3;0;2;25;0;1;3;0;28;6;100;0;none;none;none;none;none;none
1.0;10;4;3;0;2;28;0;1;3;0;28;6;100;0;none;none;none;none;none;none
